1.164800048828125000e+03 1.292823508265428245e-03 6.254455718135432107e-05 3.492819516281997494e-06 2.205370002172912791e-07 1.552212890165716175e-08
1.164800048828125000e+03 5.126577754310801538e-06 3.341968729531075155e-08 3.282819580410767379e-10 4.236706148194190232e-12 6.587908100547300397e-14
5.824000244140625000e+02 3.234218667103050393e-06 1.410656375044894162e-08 9.624013413457588317e-11 1.053004209655971366e-12 1.880082247498468390e-14
2.912000122070312500e+02 1.748722748828868134e-06 4.801103077600732405e-09 1.793904841297308539e-11 8.633845138428122932e-14 5.152944104532232029e-16
1.456000061035156250e+02 3.484546740040173063e-07 4.554912766407959168e-10 8.603185895752823650e-13 2.243612337491991641e-15 7.731150905761827475e-18
7.280000305175781250e+01 4.096858896573962738e-08 1.887175675062066627e-11 1.301070220256685811e-14 1.315286352107917578e-17 1.912129949659311269e-20
3.640000152587890625e+01 9.016414115325943612e-09 1.772163358849379242e-12 4.841887537703448336e-16 1.806671017193274357e-19 9.210804734283897746e-23
1.820000076293945312e+01 3.102983286984439815e-09 3.454193032068043033e-13 5.097845593590317199e-17 9.531838326605575893e-21 2.201772684319512599e-24
9.100000381469726562e+00 1.726886078579070727e-09 1.788007294780953431e-13 2.854824558094198117e-17 6.407305109576459467e-21 1.850761756852185257e-24
4.550000190734863281e+00 1.879309381724869610e-09 2.225571975009740886e-13 4.038486767166834917e-17 9.889389317326833273e-21 2.981279914794411228e-24
