0.000000000000000000e+00 1.388571722882314674e-11 1.014728265453910703e-16 9.277459639022464817e-22 9.812377332827773674e-27 1.142873912389228701e-31
2.275000095367431641e+00 1.277875028016239867e-11 9.524282642644178666e-17 8.954776401286172027e-22 9.661133283923066287e-27 1.134172315457266717e-31
4.550000190734863281e+00 9.694364234980046291e-12 6.614023681410702077e-17 5.675658070689705788e-22 5.508012114713754477e-27 5.741281329613868954e-32
6.824999809265136719e+00 6.886485739293624064e-12 3.982705573725622416e-17 2.873374476645387509e-22 2.319204646438114976e-27 1.991392783974147486e-32
9.100000381469726562e+00 5.372704017791996023e-12 2.466253058397265414e-17 1.381330154921821396e-22 8.657092655654540711e-28 5.796164646574983073e-33
1.137500000000000000e+01 5.261712506671178957e-12 2.158316381092557164e-17 1.030550468531942543e-22 5.375818883336439531e-28 2.965184867291204871e-33
1.364999961853027344e+01 6.443954311124988621e-12 3.090430810048346781e-17 1.806194230167029757e-22 1.183810781137518946e-27 8.295556203933010199e-33
1.592500019073486328e+01 8.860925014564369206e-12 5.287071792409465802e-17 3.939798300178946937e-22 3.310485218453097360e-27 2.966726454663911374e-32
1.820000076293945312e+01 1.251967453319569046e-11 8.936934776894775835e-17 8.049529608681493682e-22 8.201694386945529154e-27 8.925437504981440321e-32
2.047500038146972656e+01 1.783478052741482855e-11 1.490833309006936143e-16 1.570019599755386355e-21 1.880885370401533875e-26 2.421078257608964402e-31
2.275000000000000000e+01 2.649295192946876654e-11 2.643781204887191627e-16 3.297494321579948642e-21 4.688449035802892439e-26 7.192773760647643977e-31
2.502499961853027344e+01 3.749256460849892392e-11 4.381957663613040080e-16 6.352701060173936603e-21 1.049777019401410782e-25 1.876081084590333337e-30
2.729999923706054688e+01 4.893917562864835702e-11 6.462446341406156980e-16 1.052602596772143002e-20 1.953264837569758998e-25 3.925855847565513718e-30
2.957500076293945312e+01 6.146765735293158173e-11 9.017347585044566821e-16 1.624118887988005779e-20 3.329659607497581574e-25 7.400060810629838419e-30
3.185000038146972656e+01 7.666874773937237819e-11 1.245377083996710398e-15 2.471508233764042832e-20 5.574390923435653402e-25 1.363364302998955208e-29
3.412500000000000000e+01 9.138889645043946075e-11 1.609583887140640830e-15 3.450154825322193063e-20 8.393851782253151011e-25 2.214859007887147313e-29
3.640000152587890625e+01 1.060057250312773647e-10 1.999848388357428931e-15 4.577554178852806562e-20 1.187772975241691429e-24 3.342632576269441747e-29
3.867499923706054688e+01 1.153983644752720750e-10 2.261631332244658926e-15 5.367372723347433225e-20 1.443362133596262506e-24 4.211924528939817869e-29
4.095000076293945312e+01 1.072836125493026316e-10 2.021094727531645360e-15 4.613764979519595684e-20 1.196036786261947291e-24 3.374239193142712961e-29
4.322499847412109375e+01 9.325918509661690337e-11 1.633396630265919382e-15 3.474962488880541208e-20 8.425244501976421176e-25 2.231838036369520565e-29
4.550000000000000000e+01 7.903851878543477483e-11 1.270461647092291282e-15 2.490718857255733343e-20 5.588255646882978447e-25 1.375235103230395128e-29
4.777500152587890625e+01 6.471827934673157756e-11 9.389655623054274196e-16 1.672385361406615111e-20 3.423013653540468992e-25 7.706933673143639612e-30
5.004999923706054688e+01 5.336374744868699338e-11 7.031185555048872875e-16 1.143453765997531363e-20 2.142081037165220548e-25 4.416882971632807393e-30
5.232500076293945312e+01 4.348732832171187113e-11 5.198160729169652022e-16 7.683231576781851920e-21 1.307762638578430141e-25 2.445709660275642680e-30
5.459999847412109375e+01 3.451056107550698471e-11 3.731342392404151396e-16 4.953709634870537524e-21 7.521511397370355803e-26 1.247702241646406722e-30
5.687500000000000000e+01 2.816861847942941921e-11 2.831546968771992637e-16 3.430411300414388067e-21 4.664055669350470363e-26 6.834328387460442532e-31
5.915000152587890625e+01 2.634648749166856874e-11 2.656769925737744288e-16 3.161008106869956920e-21 4.114614357012826743e-26 5.656474114179444199e-31
6.142499923706054688e+01 2.761018844110729731e-11 2.925792354346038382e-16 3.624289834417173392e-21 4.870038345060156216e-26 6.865442312333487495e-31
6.370000076293945312e+01 3.047607652351125296e-11 3.406978536791405556e-16 4.494674478104757836e-21 6.475135477806095548e-26 9.854638400288084436e-31
6.597499847412109375e+01 3.529770919996622069e-11 4.210408874899014683e-16 6.012435387659490296e-21 9.490730700229176882e-26 1.600044166045494653e-30
6.825000000000000000e+01 4.361009470210674976e-11 5.705663695890618274e-16 9.032732317515934524e-21 1.601862679775016743e-25 3.065554602311695620e-30
7.052500152587890625e+01 5.311990430856283751e-11 7.577220579936029283e-16 1.316478462834743981e-20 2.583176310105042523e-25 5.497059965010194041e-30
7.280000305175781250e+01 6.394382245922258790e-11 9.902545719319777798e-16 1.876475537006595596e-20 4.029339787383357995e-25 9.394223594144452839e-30
7.507499694824218750e+01 7.125149775744077374e-11 1.156467000138741881e-15 2.302443502550714446e-20 5.199344755418690811e-25 1.274139880720694107e-29
