4.999999999997158107e-02 -1.447610724260378558e-04
1.499999999999712119e-01 7.282920648891912010e-04
2.499999999999708566e-01 5.284708052973303086e-06
3.499999999999705014e-01 2.724704896376952366e-03
4.499999999999701461e-01 4.540073440575526954e-03
5.499999999999698463e-01 3.680293796518734496e-03
6.499999999999694911e-01 3.361662076288059707e-03
7.499999999999691358e-01 7.813055411942451678e-03
8.499999999999687805e-01 6.746727823947093819e-03
9.499999999999684253e-01 7.311069576304736473e-03
1.049999999999968070e+00 5.465865350379471403e-03
1.149999999999967715e+00 8.909931208487058621e-03
1.249999999999967359e+00 8.628157718008068813e-03
1.349999999999967004e+00 8.359780139979879066e-03
1.449999999999966649e+00 1.171479334397958032e-02
1.549999999999966294e+00 1.175106541982007952e-02
1.649999999999965938e+00 1.049597431895279466e-02
1.749999999999965583e+00 9.442059165411216884e-03
1.849999999999965228e+00 1.628730600483293753e-02
1.949999999999964873e+00 1.167856661172414490e-02
2.049999999999964295e+00 1.844425177823470069e-02
2.149999999999963940e+00 2.336935976309448271e-02
2.249999999999963585e+00 2.278363214623608385e-02
2.349999999999963229e+00 1.793617798665055399e-02
2.449999999999962874e+00 2.150483444336416528e-02
2.549999999999962519e+00 1.256164542494520725e-02
2.649999999999962164e+00 2.004492061599394415e-02
2.749999999999961808e+00 2.220613228585997453e-02
2.849999999999961453e+00 1.632724697634299615e-02
2.949999999999961098e+00 2.471214712432210150e-02
3.049999999999960743e+00 2.325345988719220228e-02
3.149999999999960387e+00 3.001418923537444230e-02
3.249999999999960032e+00 2.100920498352686072e-02
3.349999999999959677e+00 1.942094229274773931e-02
3.449999999999959321e+00 3.528342839233531564e-02
3.549999999999958966e+00 2.514419563531329269e-02
3.649999999999958611e+00 1.703333929878037001e-02
3.749999999999958256e+00 1.843918694104489456e-02
3.849999999999957900e+00 1.262360342052042637e-02
3.949999999999957545e+00 2.072501899906060985e-02
4.049999999999957190e+00 1.920139593118346324e-02
4.149999999999956835e+00 1.787671262083124005e-02
4.249999999999956479e+00 4.425309333947627377e-02
4.349999999999956124e+00 1.004580985684281995e-02
4.449999999999955769e+00 1.325273233931665087e-02
4.549999999999955413e+00 1.944927150064244478e-02
4.649999999999955058e+00 2.711832606219368585e-02
4.749999999999954703e+00 7.172245334451626819e-02
4.849999999999954348e+00 4.377892457858727909e-02
4.949999999999953992e+00 3.054892067714204060e-02
5.049999999999953637e+00 4.014815035643081592e-02
5.149999999999953282e+00 6.893707947900550373e-03
5.249999999999952927e+00 -1.860524451706029730e-02
5.349999999999952571e+00 -4.848462342709960321e-02
5.449999999999952216e+00 -1.302050999251097400e-02
5.549999999999951861e+00 -1.268393719477341752e-01
5.649999999999951505e+00 3.621217265444470756e-02
5.749999999999951150e+00 1.099615806386471384e-01
5.849999999999950795e+00 1.230128155722615274e-01
5.949999999999950440e+00 1.249387366082998357e-01
6.049999999999950084e+00 1.350390635126258176e-01
6.149999999999949729e+00 9.691001300805641983e-02
6.249999999999949374e+00 6.942140875846850023e-02
6.349999999999949019e+00 3.532796234174288841e-02
6.449999999999948663e+00 -1.579426718323195117e-02
6.549999999999948308e+00 1.068942339146572579e-01
6.649999999999947953e+00 -1.918855262389131955e-01
6.749999999999947597e+00 7.716595481229933384e-02
6.849999999999947242e+00 2.253092817258628699e-01
6.949999999999946887e+00 -1.021916518168613022e-02
7.049999999999946532e+00 2.632414347745813954e-01
7.149999999999946176e+00 1.199753170767498267e-01
7.249999999999945821e+00 2.596373105057561137e-01
7.349999999999945466e+00 2.900346113625179578e-01
7.449999999999945111e+00 2.747010569416320491e-01
7.549999999999944755e+00 2.041199826559247366e-01
7.649999999999944400e+00 1.938200260161128674e-01
7.749999999999944045e+00 3.979400086720376040e-01
7.849999999999943689e+00 1.461280356782380663e-01
7.949999999999943334e+00 2.218487496163563388e-01
