0.0	0.0
2.425	0.385855
4.85	0.613854
7.275	0.796045
9.7	0.904079
12.125	1.19826
14.55	1.38809
16.975	1.66192
19.4	1.89109
21.825	2.13708
24.25	2.31547
26.675	2.50376
29.1	2.71006
31.525	2.98284
33.95	3.14802
36.375	3.34872
38.8	3.44802
41.225	3.66819
43.65	3.97021
46.075	4.18669
48.5	4.41039
50.925	4.65845
53.35	4.92872
55.775	5.16553
58.2	5.45409
60.625	5.71547
63.05	5.96571
65.475	6.20329
67.9	6.43319
70.325	6.58657
72.75	6.94007
75.175	7.24461
77.6	7.31131
80.025	7.53005
82.45	7.71407
84.875	7.93534
87.3	8.06702
89.725	8.28902
92.15	8.49945
94.575	8.64347
97.0	8.85769
99.425	9.10587
101.85	9.28143
104.275	9.46299
106.7	9.67646
109.125	9.91447
111.55	10.2246
113.975	10.3849
116.4	10.6004
118.825	10.8026
121.25	11.0752
123.675	11.2021
126.1	11.3885
128.525	11.5409
130.95	11.7496
133.375	11.932
135.8	12.1116
138.225	12.2501
140.65	12.4249
143.075	12.6352
145.5	12.7708
147.925	12.9906
150.35	13.2049
152.775	13.4179
155.2	13.5713
157.625	13.7052
160.05	13.8473
162.475	14.0131
164.9	14.202
167.325	14.3635
169.75	14.5216
172.175	14.7157
174.6	14.8528
177.025	15.0788
179.45	15.2251
181.875	15.356
184.3	15.6191
186.725	15.7454
189.15	15.8926
191.575	16.0016
194.0	16.0944
196.425	16.3376
198.85	16.4514
201.275	16.5664
203.7	16.7109
206.125	16.9167
208.55	17.1033
210.975	17.2139
213.4	17.3938
215.825	17.6843
218.25	17.828
220.675	18.0657
223.1	18.29
225.525	18.3418
227.95	18.4631
230.375	18.6239
232.8	18.8699
235.225	18.9397
237.65	19.084
240.075	19.1889
242.5	19.2878
244.925	19.4331
247.35	19.6236
249.775	19.7868
252.2	19.9029
254.625	20.039
257.05	20.2542
259.475	20.4114
261.9	20.5264
264.325	20.6556
266.75	20.9038
269.175	21.0175
271.6	21.1226
274.025	21.2711
276.45	21.4577
278.875	21.6424
281.3	21.8045
283.725	21.9488
286.15	22.0932
288.575	22.1609
291.0	22.2852
293.425	22.4689
295.85	22.6211
298.275	22.7522
300.7	22.8287
303.125	22.9634
305.55	23.0886
307.975	23.1585
310.4	23.3287
312.825	23.4669
315.25	23.5821
317.675	23.5919
320.1	23.7694
322.525	23.8122
324.95	24.0521
327.375	24.2201
329.8	24.4072
332.225	24.4612
334.65	24.5287
337.075	24.5831
339.5	24.7567
341.925	24.8349
344.35	24.9532
346.775	25.1174
349.2	25.2569
351.625	25.3856
354.05	25.4731
356.475	25.5022
358.9	25.7317
361.325	25.8932
363.75	25.9713
366.175	26.0836
368.6	26.1846
371.025	26.2743
373.45	26.3235
375.875	26.3962
378.3	26.4533
380.725	26.6607
383.15	26.8359
385.575	26.8608
388.0	26.9631
390.425	27.0546
392.85	27.2539
395.275	27.3635
397.7	27.5669
400.125	27.6722
402.55	27.7988
404.975	27.8393
407.4	27.9256
409.825	27.9676
412.25	28.0233
414.675	28.1466
417.1	28.2121
419.525	28.2412
421.95	28.3925
424.375	28.4165
426.8	28.4608
429.225	28.528
431.65	28.5609
434.075	28.6875
436.5	28.8156
438.925	28.8952
441.35	28.9421
443.775	29.0962
446.2	29.1676
448.625	29.2344
451.05	29.3453
453.475	29.4128
455.9	29.5288
458.325	29.5631
460.75	29.584
463.175	29.5853
465.6	29.6245
468.025	29.7075
470.45	29.8178
472.875	29.8801
475.3	29.8238
477.725	29.8843
480.15	29.9649
482.575	29.9931
485.0	30.0787
487.425	30.1198
489.85	30.2225
492.275	30.2021
494.7	30.2574
497.125	30.3558
499.55	30.3449
501.975	30.377
504.4	30.4106
506.825	30.5043
509.25	30.5626
511.675	30.6053
514.1	30.6741
516.525	30.7167
518.95	30.7252
521.375	30.7231
523.8	30.8013
526.225	30.8568
528.65	30.915
531.075	31.1138
533.5	31.1054
535.925	31.1125
538.35	31.1809
540.775	31.2075
543.2	31.2898
545.625	31.3256
548.05	31.3663
550.475	31.4387
552.9	31.5164
555.325	31.5972
557.75	31.667
560.175	31.7198
562.6	31.7444
565.025	31.7526
567.45	31.7641
569.875	31.7871
572.3	31.813
574.725	31.8429
577.15	31.8599
579.575	31.9811
582.0	32.1111
584.425	32.116
586.85	32.1803
589.275	32.2018
591.7	32.1306
594.125	32.1486
596.55	32.1291
598.975	32.1887
601.4	32.2212
603.825	32.3202
606.25	32.3654
608.675	32.3936
611.1	32.4247
613.525	32.5061
615.95	32.5089
618.375	32.5974
620.8	32.6801
623.225	32.696
625.65	32.6631
628.075	32.6998
630.5	32.7824
632.925	32.7958
635.35	32.8457
637.775	32.8327
640.2	32.8712
642.625	32.9439
645.05	32.9958
647.475	33.0393
649.9	33.0584
652.325	33.103
654.75	33.1658
657.175	33.2369
659.6	33.3722
662.025	33.4088
664.45	33.4212
666.875	33.4029
669.3	33.4705
671.725	33.5313
674.15	33.5441
676.575	33.4913
679.0	33.5144
681.425	33.4645
683.85	33.4022
686.275	33.4649
688.7	33.4263
691.125	33.3645
693.55	33.3861
695.975	33.4092
698.4	33.4491
700.825	33.4992
703.25	33.5143
705.675	33.493
708.1	33.5602
710.525	33.5278
712.95	33.5384
715.375	33.5636
