1.589248046875000000e+03 2.973105484852567315e-02 7.983028670423664153e-03 2.448377577820792794e-03 8.261655575552140363e-04 3.003616725436586421e-04
1.589248046875000000e+03 1.625340093596605584e-03 1.356745176508411532e-04 1.518859417615203711e-05 2.118913201343275432e-06 3.494933920045184550e-07
7.946240234375000000e+02 8.072697055467870086e-04 5.097264772757625906e-05 4.558584130620602082e-06 5.282914861126641881e-07 7.414117852988511004e-08
3.973120117187500000e+02 2.552644000388681889e-04 9.326791655439592432e-06 5.264021476492075635e-07 4.229673805644651452e-08 4.375802494654967845e-09
1.986560058593750000e+02 7.589679421471373644e-05 1.329687727036343858e-06 3.264429648819344720e-08 1.090185726415615619e-09 4.812480860864887244e-11
9.932800292968750000e+01 2.960162134968413739e-05 3.112677937622265745e-07 4.350868929026141529e-09 7.727940834999225128e-11 1.705134816031234415e-12
4.966400146484375000e+01 1.386879014830810775e-05 9.942071677038200050e-08 9.445351289300019104e-10 1.147020063023244940e-11 1.798873317184368926e-13
2.483200073242187500e+01 7.040388865675595298e-06 3.572641182891800327e-08 2.400019866004299285e-10 2.069600472443845762e-12 2.319736934805444835e-14
1.241600036621093750e+01 4.574707858751025924e-06 2.095489903819469646e-08 1.577388684080582859e-10 2.094161121097594391e-12 4.520136214264932007e-14
6.208000183105468750e+00 3.315894758770809858e-06 1.486322762089820060e-08 1.170443870946932807e-10 1.541561056391427438e-12 2.965539830676155574e-14
3.104000091552734375e+00 1.024849066055821822e-06 2.000517890232700324e-09 5.259398859892676359e-12 1.827006010926356767e-14 8.549760349063293397e-17
1.552000045776367188e+00 2.152301439295456476e-07 1.977256951918304750e-10 2.439438798701551881e-13 3.794742262566931491e-16 7.105910868734825050e-19
7.760000228881835938e-01 2.011518316358262837e-07 1.889837591972920450e-10 2.380685539926218758e-13 3.766465597906979897e-16 7.174245171944561315e-19
