1.589248046875000000e+03 5.581898789387196302e-02 1.681907940655946732e-02 5.615086003672331572e-03 2.025639576459070668e-03 7.765966620354447514e-04
1.589248046875000000e+03 3.477704940451076254e-04 1.206458517799546826e-05 5.362642312434218184e-07 2.878262372885131981e-08 1.789250143879872468e-09
7.946240234375000000e+02 1.985166159101936501e-04 5.166963418901104887e-06 1.712108579354776339e-07 6.816880740445618869e-09 3.134344047327208838e-10
3.973120117187500000e+02 1.001600408017111477e-04 1.866650453763440964e-06 4.460781477533259931e-08 1.290728864067336445e-09 4.343912144051664814e-11
1.986560058593750000e+02 4.749635888856573729e-05 6.193963297818072533e-07 1.045694478229997060e-08 2.154808497432936232e-10 5.200218782062254741e-12
9.932800292968750000e+01 2.215103035041465773e-05 1.985163358142472134e-07 2.315133577901473672e-09 3.322332361478663731e-11 5.658217899209491697e-13
4.966400146484375000e+01 9.584119965211357339e-06 5.639357258946375850e-08 4.307446673651460500e-10 4.033991782108337087e-12 4.467560168515275279e-14
2.483200073242187500e+01 4.103262170929156127e-06 1.619399966901191590e-08 9.094541352644425203e-11 8.106601403950531616e-13 1.306648503299850285e-14
1.241600036621093750e+01 2.793029530323565268e-06 1.033363861147051921e-08 6.271856818618193330e-11 6.257157047676693493e-13 9.293827132901810164e-15
6.208000183105468750e+00 2.140101535985650116e-06 6.297102214669614284e-09 2.674604488621737386e-11 1.671420424194527228e-13 1.567320595902236277e-15
3.104000091552734375e+00 8.437064948907391226e-07 1.440679048281268138e-09 3.177719853475046569e-12 8.657718042068480221e-15 2.878852970986611855e-17
1.552000045776367188e+00 2.073020923809565375e-07 1.840301405188482509e-10 2.184737173073145189e-13 3.277139354392243767e-16 5.973296925001824649e-19
7.760000228881835938e-01 1.224592496296139643e-07 9.930862230646264610e-11 1.125070353872969055e-13 1.643507606309012312e-16 2.940422495827248560e-19
