2.483199951171875000e+03 5.393763158281217329e-04 1.950509781067921722e-05 8.148617407499614274e-07 3.777051926778796087e-08 1.895919241046151171e-09
2.483199951171875000e+03 5.550172403445685632e-06 2.941544791079664378e-08 2.314194651881207321e-10 2.579043468180610213e-12 3.827710337988386990e-14
1.241599975585937500e+03 3.532109332127220114e-06 1.821988893091486261e-08 1.473561199276385292e-10 1.678782472465476655e-12 2.497686502685942723e-14
6.207999877929687500e+02 2.362027256452847723e-06 1.094330809303656338e-08 8.026299075239787251e-11 8.299507444450469288e-13 1.114288098859046723e-14
3.103999938964843750e+02 1.047065930848134485e-06 3.784516176136287768e-09 2.243754009358719242e-11 1.881741360446059644e-13 2.003330629725507209e-15
1.551999969482421875e+02 2.245650985166491864e-07 4.699960533607883129e-10 1.819659061017692148e-12 1.061492014132900275e-14 8.179696605859337533e-17
7.759999847412109375e+01 3.598074727051425725e-08 3.578852985448507940e-11 9.792924472879491801e-14 4.922374311826625931e-16 3.473613261375981145e-18
3.879999923706054688e+01 8.183963493002543999e-09 2.098631212115852768e-12 1.426471713169068207e-15 2.230154337760746700e-18 5.177590038468266985e-21
1.939999961853027344e+01 3.357121962366260703e-09 4.045587751247674974e-13 7.116449132290409576e-17 2.117365763339483986e-20 1.266310852083169157e-23
9.699999809265136719e+00 2.297332796219464512e-09 2.630861417695468888e-13 4.378646513387730126e-17 9.884786724152539384e-21 2.897848657336947370e-24
4.849999904632568359e+00 4.172111274514112012e-09 6.188940080364101204e-13 1.300606935089876704e-16 3.702201407828820330e-20 1.403050745996004394e-23
