[         inf          inf          inf          inf          inf
   8.51143494   5.71503569   9.17354831   5.40537298   9.43285829
   4.86391498   9.27493666   5.44515391   9.11984723   5.41059145
   8.37287139   6.19709998   9.81583127   5.36251578   9.52165746
   6.35071029   8.29381012   5.05483619   8.65211467   5.67528396
   9.69279968   5.08693138   9.60167766   6.27726572   9.17217576
   5.40021736   9.51513894   5.64220246   9.63145978   5.80131564
   8.46051131   6.550347     9.48250823   5.16774017   9.75715944
   5.64199809  10.36880128   5.21691423   9.24727378   6.72764487
   8.55345528   5.41649951   9.51251922   5.69494444   8.77361681
   5.3754186    8.37699371   6.52878102   9.05835255   4.5127933
   9.87169277   5.43701165   9.05982885   5.40580152   8.31759497
   6.34838926   9.67709913   4.4297726    9.78880377   6.16617613
   8.47565799   5.77861307   8.63340254   6.76451102  10.04922642
   4.10145625  10.97557297   5.77545831   7.3684689    6.27158084
   7.87403506   6.46297547  10.78688787   4.54171732  10.73545472
   5.93830323   8.98004179   5.81039559   9.00831412   6.20413789
   9.62194573   4.34822462   9.69279773   5.70539087   7.72010837
   5.37155068   7.99294794   5.53503694  10.86355484   4.81547369
   9.74877962   7.21959683  10.42378935   5.70664139  10.9019157
   6.08696742   9.16819414   5.31082093   8.76211159   6.26232813
  10.72428997   5.05244938  10.16912362   6.12712623   8.69801807
   4.99614351   8.94799974   5.77805608   9.27331633   5.28582036
   8.14647693   6.40809009   8.99492327   4.25561982   9.63993702
   5.22849994   7.29146443   5.36478911   6.64618544   6.32358866
  10.02247585   4.37083174   9.31619271   6.65218303   7.29441658
   5.69172455   8.20381159   5.76489308  10.24861498   4.40765722
   9.34761893   6.7272185    9.46986244   5.33210294  10.20799455
   5.60764324  10.23864839   5.06837216   9.333945     6.83872312
   8.6928702    4.43276368  10.02145274   4.79014611   8.97650218
   5.18526862   7.74518603   7.19865036   8.13416949   4.83013039
   9.68985008   4.91905618   6.56628832   5.70910609   6.45321651
   6.91309708  10.24187941   4.65057671  10.56109963   5.22265331
   8.25497611   5.92221912   7.64228965   6.9194663   10.27646022
   4.40217103  10.08546685   5.67863124   7.36238601   5.12116774
   7.46787486   5.82513152   7.91199493   4.19085123   8.08283951
   6.00238849   6.69388515   5.47714773   7.61675547   5.48392887
   9.74836292   4.78774857   8.86783892   6.60811867  10.03611905
   4.98521851  10.71187392   6.08502012   7.52620481   5.65409438
   7.99516529   6.19989621   8.1959581    4.7056654    8.36585053
   5.99399104   8.353022     5.45971308   8.50579762   5.83964602
   9.4009407    5.09136738   8.89144875   6.62449732   9.11351064
   5.59582575   9.53005193   5.41976905   9.96980271   4.59373895
   8.99264241   6.47945714   8.21602374   5.39245691   8.95587734
   5.91293026   8.46734979   5.59963977   8.17442027   6.52082949
  10.2141497    4.63904789  10.41929233   6.15084172   8.12018632
   5.29982088   8.77134207   5.64869942   8.73400691   5.18723683
   8.60062512   6.46287843   8.52384152   5.43571052   8.87541062
   5.23314153  10.6184877    5.07484381   9.17017391   7.27304153
   9.92187709   5.16671763  10.33559661   5.87434243   9.12093213
   5.18493997   8.79824049   6.44750256   9.00328604   4.63285628
   9.51857696   5.66531519   7.05767248   5.31877838   7.04281308
   6.41527528   9.7464133    5.33377225   9.29028864   7.04379673
   8.95759848   4.83707279  10.08902308   5.81319669   8.46073003
   5.22435749   8.44204369   6.71370058   9.81609104   4.97439136
   9.78579981   5.740578     8.40360194   5.17282168   8.56392232
   6.30170453   8.56502984   4.89288017   9.04006973   5.7397693
   8.79577887   5.67214713   8.39790478   6.43124406  10.02213387
   5.1345971    9.9642063    6.2819226    9.31047256   5.565543
   9.54099285   6.22351706   9.83050035   5.43992754   9.6829336
   6.35932782  10.0587531    5.92486989   9.51555251   7.04352868
   9.0450835    5.25735836   9.23554      6.16599905   8.83012177
   5.36151628   9.02841761   6.44051884   7.58112621   5.1933652
   8.56942644   5.26014797   8.09369753   5.59367954   7.37620983
   6.23117446   9.82945056   5.16168678   9.06983277   6.15913377
   8.30607827   5.7262501    7.90948452   6.27185071   8.77615188
   5.10809442   8.60222124   6.93175208   7.52432491   5.68084756
   8.07702244   5.9217669    9.36557049   4.95564475   9.21948655
   6.45353712   8.13440142   5.0649122    9.24575676   5.63277684
   8.57711411   5.11714983   8.97666205   5.74476079   8.12567374
   5.48902198   8.04199029   6.07885616   8.74409855   5.32587772
   8.55101007   6.33684798   7.37724093   5.18049134   8.36087789
   5.82084188   7.55464675   5.56458879   7.40146363   5.81615157
   8.71795384   5.01188818   8.22405108   5.70092935   7.33913286
   5.01433768   7.66216425   6.20400112   7.37040753   5.5266875
   7.80249071   6.22360039   8.05878473   5.28828579   8.47550361
   5.92325388   7.09825146   5.95030245   7.00541893   6.03610398
   9.0807303    4.93208917   8.76250732   6.23690362   7.8500612
   5.46939981   8.6715067    5.82659364   7.79767947   5.02632347
   8.07070521   5.66950434   7.44939341   5.81919816   7.87143372
   5.60724443   8.485947     5.07356635   7.71692787   5.84149292
   7.77683253   5.76539775   7.95409584   5.79028502   7.00564112
   5.51793969   7.08747219   5.48742131   7.85511792   5.56601898
   7.09460728   6.24807844   8.4862674    4.89429518   8.62617699
   5.89690249   7.40605157   5.67585308   7.87960534   5.76991586
   8.25495386   5.25775515   7.88028815   6.12502648   7.96591299
   5.24836495   8.5427302    5.28227758   8.64764452   4.96679833
   7.60981617   6.48727896   7.5961089    5.93429096   7.71007972
   5.99203696   7.98785513   5.63048908   7.79107717   5.9875148
   7.63135593   5.07928234   7.96728244   5.7045052    7.60474848
   5.77961752   7.40855703   5.99416721   9.24134129   5.09974153
   8.81334081   6.26979263   7.15562259   5.6183522    7.72084932
   5.33013241   8.81487265   4.98521382   7.96826611   6.55172454
   7.73838676   5.72587547   8.084635     6.23923953   7.85623539
   5.54496202   8.08738095   5.96085776   6.50574784   4.89559872
   6.71526055   5.97687762   7.45245141   5.58154937   7.36784275
   6.36583883   8.28346597   4.67527126   8.69576288   5.89319911
   7.39252258   5.42452879   7.67175454   5.76140762   8.64742554
   5.01727337   8.79503906   6.03458768   7.59153046   6.05124063
   7.8690949    6.66905205   8.86639597   5.16534533   8.92920267
   6.45925827   7.75031978   5.62215314   8.27881522   6.27731011
   7.51950068   5.20291055   8.03769551   5.67792638   7.72105157
   5.11069742   8.12988236   5.6995029    7.74615768   5.48359352
   7.83387822   5.86683085   8.61177297   5.50171209   8.80241235
   6.33624933   8.47147458   5.7254371    8.50132857   5.8883681
   9.01501117   5.37727924   8.84929312   6.21384694   8.3497385
   5.72661867   8.61122433   5.99308671   7.97437259   5.44968738
   7.70079936   6.24598201   8.85653181   5.00318409   8.69466498
   6.08614963   8.05635209   5.37678922   8.21552304   6.25757157
   7.99637914   5.36898753   8.17072389   6.04167354   8.68337308
   5.04282791   8.88661377   5.99364043   8.54275655   5.60590091
   8.63625666   6.44348047   8.28318434   5.21340715   8.68218604
   5.81488611   8.14386544   5.50676643   8.18330505   6.30692603
   8.06803261   5.13303806   8.46869681   6.38197528   9.01662845
   5.576841     8.95933394   6.53100238   8.4295668    5.36239414
   9.04515822   5.99774455   7.54046334   5.24237019   8.54484975
   5.65715021   8.43625318   5.25836853   8.60669863   6.24905107
   7.58286354   6.62775539   8.14050551   5.7569982    8.67099042
   5.25427502   8.62873384   5.6414351    7.91989569   5.99319761
   7.79799468   6.05882539   9.07699505   5.25180535   8.99706389
   6.32093137   7.94281917   5.56176566   8.02842764   5.94220138
   8.42088974   4.9330883    8.88610809   6.06249452   7.67028246
   5.25109796   8.07986487   5.91635009   8.74711778   5.09060453
   8.39436402   6.178282     6.75215132   5.07259486   7.66802476
   5.06749185   7.13032199   5.28373987   6.70367479   6.2747409
   8.88897879   5.28376777   9.08214788   5.95872035   6.67786113
   5.26380938   7.70974424   4.98578284   8.41422985   4.94502829
   7.71598476   6.49404288   6.81807071   5.35610197   8.36918501
   4.71126427   8.62302903   5.55386187   7.53610422   7.356187
   8.43997842   4.97038263   9.73356589   4.71956107   7.2765909
   5.47858823   6.80806975   6.33055015   8.10215521   5.0619774
   8.70596383   5.39293551   7.31193946   6.31602764   7.04914671
   5.98606153   8.39687591   4.34478807   8.77145469   5.06689074
   6.56785112   6.18641766   6.6276703    5.71723996   8.6299692
   4.54405992   8.40139946   5.12720695   6.64474869   5.33916356
   6.93433003   4.93143019   6.73098464   4.7687959    6.43272004
   5.40309069   8.84744569   5.36218736   7.84439756   6.38439926
   8.74137794   4.87081065   9.2860896    5.92033354   7.05507852
   5.36813833   7.28548422   5.47485915   8.45482184   4.53678583
   7.90552896   6.48112522   7.00875199   5.40941394   8.09321069
   5.16977233   7.62099297   4.34637544   7.66914871   5.7244113
   6.19095186   5.0855349    7.24830481   5.01229849   5.04833349
   4.96634368   6.00525508   5.25887676   4.7933789    5.26309695
   5.13063035   4.49464546   7.59330729   4.71938283   6.72239159
   5.80809703   6.98061945   5.0437214    7.61859093   5.28949025
   6.99472691   5.19421191   6.89189231   5.72558357   6.92825502
   5.07950369   7.37442882   5.02335464   6.60498117   5.02641292
   6.560664     5.03487147   7.76363973   5.08250761   7.36329189
   5.42713734   7.43477083   5.08332016   7.40605799   5.09153074
   6.8556062    4.73265303   6.90677335   5.22986616   7.40125099
   4.94115677   7.27231257   5.31803122   7.19825342   4.74598732
   7.36196942   5.46585959   5.24185232   5.3107943    5.91183075
   4.99980539   6.62546745   4.64761784   6.12105643   5.32507816
   7.06605021   4.65532495   7.17009097   5.59835449   7.23165832
   5.13295022   7.30182846   5.95307734   8.36652892   4.88788483
   8.2870017    6.15466366   7.57341333   5.12172287   8.42909808
   5.54396083   6.31722709   5.30031326   6.80672893   5.34420526
   7.13439512   4.92119931   7.07528623   5.6313834    7.07624188
   5.19371061   7.5455122    5.45236306   7.13213669   5.03459327
   7.53261748   5.61882984   6.54649522   5.05639539   7.23005964
   4.76184953   8.08552341   4.56496542   7.29339517   5.72047463
   6.56376525   5.40711199   7.37378821   5.13689695   5.78399712
   4.97095202   6.32545802   5.16752225   5.4183504    5.36426694
   5.78628363   5.21368888   6.77227627   5.30527825   6.51850036
   5.36029972   7.88294457   4.79551116   8.12522219   5.68186784
   6.58010687   5.48656771   7.42969539   5.45289719   8.18920178
   4.91723224   8.41034119   5.31002769   6.68065134   5.0360578
   7.5486707    4.63189596   7.40791445   4.98757595   7.01242748
   6.16795622   7.47763175   5.34806345   8.13912846   5.02346871
   7.39339698   5.06520006   7.05916248   5.9560769    6.42773116
   5.01761379   7.15242353   4.81923992   7.92967588   4.7136431
   7.06799218   6.58256003   6.56977767   5.2774911    7.96731587
   4.75167315   6.71554802   4.98679096   6.55343375   5.51774635
   7.45944494   4.74730161   7.85006712   5.12271632   6.45430615
   5.72213993   6.69836933   5.68230238   7.97097019   4.91805863
   7.81049545   5.22256468   6.83711398   5.23123343   7.02942252
   5.33288744   8.30473741   5.02638154   8.248804     5.55753859
   7.71579421   5.57148427   7.73975265   5.89600394   7.11252405
   5.64488586   7.14411517   5.26230899   7.14154052   4.95018016
   6.7560716    5.38331402   7.56738604   4.98932087   7.48494085
   5.7166834    6.90127746   5.46367375   7.01202097   5.48506921
   9.12422411   5.06292309   8.22349755   6.35801645   8.17562782
   4.72202972   9.04115394   5.22052177   7.14594927   5.54561274
   6.68228436   6.29913922   8.59626754   4.5465536    9.36892282
   5.40363417   6.97394856   6.00477363   7.08866309   6.18924703
   7.88071455   4.65668303   8.50402023   5.10449882   6.91406442
   5.41873671   6.90053657   5.90903919   8.42464419   4.89851732
   9.13273505   5.72770153   6.84638945   5.91037946   7.52845046
   5.36722229   8.70856151   4.73885265   8.38929242   5.84704655
   6.21522844   6.0679061    6.93261894   5.04336641   8.2084524
   4.86178823   7.74226755   5.86572824   6.67829773   5.36935251
   7.60261333   4.84925415   7.34636385   5.15573563   6.62399982
   6.38619226   6.93510153   5.14941491   7.9027169    5.07565557
   7.71553534   5.23552076   6.88103362   6.33227893   8.33673803
   4.85323791   9.49084532   5.06584368   6.48412883   5.28786917
   6.50203624   5.33310037   7.56384868   4.63002833   7.71206431
   5.38853477   6.6833557    5.39190762   7.15193435   5.50929958
   8.97080524   4.97025841   9.0347193    6.01510194   7.04778688
   6.15367172   7.67077836   5.31469776  11.01893466   4.62077937
  10.16995977   6.47961787   6.94449061   5.92440904   7.77964011
   5.13858642   8.53494985   4.98630038   7.90921122   6.07696026
   6.49138388   5.29580597   7.72820475   4.55691769   8.67264889
   5.17677441   7.33248444   7.00950137   7.66201176   5.6533906
   9.0962485    4.7654002    7.53298216   5.64813119   6.84862644
   6.52353793   7.59698142   4.80267578   8.79310656   4.65591685
   7.19086672   5.35449689   6.74836944   6.0867906    7.92525926
   5.20630603   8.33121522   5.24197934   7.61686456   5.90424299
   7.25444463   6.07237381   8.30586798   4.67289017   8.67779043
   5.14465151   8.01368658   5.53705766   7.5815474    6.126503
   8.43363547   5.15667381   8.46362708   6.32020571   6.40748548
   5.56666152   7.50746855   5.04428931   8.10097228   4.86824092
   7.61057335   5.90787964   7.88222129   5.46378694   8.34777167
   5.64677525   7.20896576   5.73566894   7.50703388   5.48182204
   6.8554362    5.56743421   6.70742945   5.31824604   9.61893639
   4.81252839   9.22848141   5.71579874   8.15279864   5.47861432
   8.76824841   5.46915753   7.5559287    6.07344888   7.13392096
   5.69646525   8.71343549   4.97991668   8.84720767   5.69844505
   7.44987936   5.48975442   7.49464562   5.26513505   8.78040131
   5.27660936   8.30857866   6.57365264   6.90537064   5.94589526
   7.62379271   5.57759534   7.97431039   5.00088698   7.7105022
   5.90606899   8.12882558   5.03145424   8.6463773    5.62261993
   8.16267096   5.71512415   7.47019243   6.40468099   7.79041315
   4.72920043   8.8247844    4.99023063   6.73578647   5.57965233
   6.32598181   5.84114032   8.46586837   4.48071858   8.74077631
   5.55028798   6.60905904   6.40940697   6.96731278   6.23604036
   9.13172934   4.59986289   9.60329499   5.44348352   6.37267813
   6.08195517   6.87967494   5.27756412  10.47467159   4.46467066
   9.24221451   6.48454684   6.86570582   5.79745157   7.63438676
   5.14456113   7.83738873   4.9567357    7.14115752   6.71277217
   7.80135852   5.28929344   8.86968849   5.62409417   7.4532309
   5.19198568   7.49619236   6.02884215   7.27995877   5.10327253
   8.02314167   5.12597779   7.57921843   5.30715057   7.20719745
   6.28766419   7.72341686   5.02457724   8.35506164   5.18611408
   7.87833293   4.97113838   7.97043945   6.13609153   6.15815518
   5.19898018   7.39597724   4.75178502   6.85715109   5.15921549
   6.60831946   5.64199483   7.61361742   4.6089715    8.32648578
   5.30154678   6.39511712   5.96089277   6.12250698   5.80239457
   8.39815497   4.83467653   8.31881397   6.13302715   6.13082483
   5.56815895   6.81701458   4.83789312   8.97726488   4.21230772
   8.07452897   6.00382763   5.72877444   5.48214081   6.89323572
   4.33520819   7.87113748   4.66031247   6.20639357   6.76763635
   6.4902504    5.14013089   8.15320147   4.79092454   6.92465809
   4.90239282   6.51151598   6.12617198   6.85091968   5.36140528
   7.38848849   5.14797067   7.21250091   5.07957033   7.062895
   6.04852896   5.79536525   5.04913809   6.51434925   4.4150307
   7.71820457   4.54021122   6.87045243   6.03061345   6.66865205
   5.0938635    7.71460493   5.11643342   7.52811004   5.07411981
   7.25002673   5.5182731    7.00624895   4.81812559   7.84586954
   4.90993151   6.37976886   5.12137169   6.07986534   5.05848031
   6.7866227    5.04875857   6.59469141   5.51473327   5.56945173
   5.1537215    6.1745538    4.49524437   7.40310738   4.42901347
   6.43723313   5.54845709   7.3507007    4.57634003   8.23178306
   4.64653789   5.87807196   5.01430206   5.44629113   4.73666817
   6.69388249   4.7465582    6.55903447   5.29824207   6.12904391
   5.28567746   6.79154332   5.11096432   7.11172085   5.163756
   6.76557332   5.2765407    7.1996329    5.07729739   7.22920496
   5.21746494   6.56033398   4.81595141   6.64353005   4.80471159
   6.99868389   4.72736664   6.94334145   4.98964646   6.39238124
   5.01459059   6.43966085   5.23668316   6.73666715   4.58615088
   7.09575754   4.69837924   5.74299585   4.47022588   6.28776389
   4.81786994   5.81281913   4.55061429   5.53416141   5.48071082
   6.83297544   4.75296038   7.26674607   5.46128893   5.56171294
   4.60882459   6.23421643   5.04410978   7.39459538   4.78516295
   7.20274869   5.40437052   6.05960033   4.3266423    7.09945421
   4.37464147   6.13172001   5.30263772   5.35322725   5.43089166
   7.28998816   3.95872827   7.61090946   4.32029196   4.87440523
   5.1383391    5.10513955   5.01552979   6.90202474   4.00721437
   7.25042727   4.9385349    4.81368723   5.32981243   5.90514325
   4.99258734   6.77282484   4.67392387   6.53282022   5.04453085
   6.74739927   5.36281597   6.72545112   4.94237293   7.24213316
   4.38495669   7.26859286   4.8841345    6.0018705    4.88480958
   6.43681988   4.79996058   4.65338672   4.0783536    5.5167826
   4.05080822   5.34001544   5.5655573    5.21197      5.31678682
   7.29249262   4.37355504   8.17125977   4.38990018   6.71883165
   5.66617363   5.82252277   5.85882562   7.89512822   4.34592846
   8.13402944   5.00009048   5.20810628   5.62012435   5.36669647
   4.88286225   6.88286553   3.89040134   6.83822265   5.17991574
   4.69827981   5.38892456   5.4025483    4.38073098   6.36027384
   4.10683055   5.88212519   4.93567792   6.52397821   5.08135403
   6.66953623   5.18405164   6.86122606   4.77079631   6.76194264
   4.81131754   5.92639519   5.11900236   5.65047224   5.11886116
   6.36179183   4.53084913   6.66774226   4.5672099    5.3757246
   4.57398357   5.51660244   4.2942963    5.64123242   4.25489174
   5.72616897   4.89277304   5.25834289   4.85147155   5.74808734
   4.53559633   5.53978087   4.68028524   5.78164044   4.55770832
   6.24896438   4.5510327    5.75843313   4.65045386   6.2357445
   4.82325026   6.12154927   4.71449968   6.31933877   4.93105525
   5.82437159   5.69181533   6.55134574   4.42650666   7.32042402
   4.56404436   5.11568246   4.74337017   5.37377838   4.34221218
   5.88778314   4.28176105   6.38048906   4.29427931   5.45459177
   4.95647025   5.56435139   4.84792316   7.12564289   4.60322844
   6.87882993   4.71441163   5.9908903    4.48173575   6.34617841
   4.39603749   6.30732355   4.72996528   5.96310823   5.11123631
   6.04499633   4.09716036   7.1853298    4.22489112   5.69558597
   5.13913224   5.37253865   4.77406325   6.8543946    4.09899917
   7.76986009   4.09268378   4.475002     5.51301973   4.37164045
   4.9111312    6.34355614   4.60200585   6.72666845   4.59989102
   5.57554615   5.00147443   5.83501946   4.57930002   6.85046966
   4.31168637   7.07639181   4.76111699   5.56840455   5.23004017
   6.0094125    4.59403615   7.22543853   4.39906126   6.34610832
   5.55025138   5.50397297   4.96576643   6.740326     4.59519879
   5.91160035   4.52325972   6.08007286   4.63469805   6.69692473
   4.78881551   6.80772387   5.44396529   6.62695182   4.91928557
   6.99816808   4.70009215   6.36565153   4.45699945   6.39345365
   4.78772914   6.67950336   4.51590369   6.9937282    5.20626278
   5.94422096   4.81233682   6.36601554   4.90367737   6.46709112
   4.34864639   6.45424008   4.81312394   4.77193976   4.54714439
   5.21825541   4.40861967   5.65320734   4.64659843   5.44259042
   4.8862161    6.75293087   4.14932217   7.52363828   4.64617385
   5.63565691   5.39218153   5.54541066   5.4816002    7.20571249
   4.14254617   8.22057406   4.92277612   5.56999084   5.332451
   5.58154217   5.19635116   6.44270385   3.9180291    7.31435654
   4.44411732   4.36866276   5.61603892   4.42297485   5.36888869
   7.69186988   3.85325126   7.55385059   5.39271703   4.85451696
   5.56913807   5.4554831    4.59627911   8.32983906   3.37570761
   7.79040879   5.53697765   5.58280168   5.77472421   6.32565563
   5.14253511   8.00449563   4.06677792   7.06183814   5.73049764
   5.51894086   5.43430255   6.23595313   5.09346785   7.66502412
   4.4324131    7.33805262   5.84883956   6.2402601    5.54248862
   6.6858428    5.0376778    6.64968294   4.8927383    6.22975381
   5.57693505   6.85187478   5.06133039   7.30096629   4.6556491
   7.2873683    4.62893727   6.73835412   5.899965     7.80278396
   5.17677633   7.94819914   5.26602644   7.6241429    5.10082653
   6.8797778    5.89068948   7.43960509   4.87383277   7.96239106
   4.99971846   6.14808197   5.07968945   6.2153012    5.26006173
   7.06164375   4.77303878   6.43727246   5.40827032   7.25237504
   4.71669052   7.05596268   5.54829548   6.26604048   5.94745869
   5.97504083   6.03420058   8.80747721   4.43407097   9.55103904
   5.37539736   6.16769532   5.7479596    6.74772651   4.81835578
   8.11027244   4.98729059   7.61436951   5.60926576   6.46630266
   5.2088762    7.14835007   4.40854049   6.75896938   5.26613623
   6.23337662   5.31778904   7.45028481   5.43740379   7.47372204
   4.97063576   9.4313502    5.13519899   8.08640988   6.42790028
   7.76224069   6.10412804   7.99360496   5.82671905   7.05082989
   5.03819786   7.19853549   4.7921014    8.25687096   4.67803409
   7.40495561   6.03515419   6.21943396   5.44607337   6.86730664
   5.09431442   8.29637211   5.31522214   7.44623002   6.3154484
   5.9874514    5.02525223   7.34113969   4.3998969    6.92639448
   5.23306818   6.54190296   5.83654208   6.60609292   4.68179017
   7.75116159   4.13627281   6.72936292   6.05734221   5.79330613
   6.28115731   7.63273832   4.64700343   8.46686621   4.23219452
   6.65221425   5.86786341   5.91534758   5.69586683   8.67318041
   4.43219471   9.09205573   5.26131468   6.28233891   6.27938752
   6.15750561   5.53766098   8.64092845   4.20699077   8.39627392
   5.5441464    6.35561869   5.39643276   6.81346537   5.18812595
   7.27524407   4.74198293   6.54800924   5.69326089   6.84340244
   5.11424142   6.86864942   5.06164402   6.86270726   4.55587329
   6.36119172   5.53895993   5.67614591   4.37605896   6.74113811
   4.50625023   6.77127809   4.94264635   6.07407948   6.06132075
   7.39596291   4.73205364   8.46003229   4.89419734   6.98880432
   5.21850038   6.94558091   5.85006569   7.91971778   4.92310324
   8.6903407    5.01723646   5.4857566    6.04120151   5.47792838
   5.39352647   6.39092974   4.32628593   7.43686534   4.05201523
   5.45689298   5.26900808   4.85528546   5.65638385   7.07933468
   4.53951862   7.474777     4.87194153   6.62243402   5.16155417
   6.1355881    5.36859593   7.75178052   4.86860939   7.67431431
   5.24917093   6.51461639   4.73600408   7.08894845   4.8166778
